tecnologia,central,mwh,fecha_iso,hora_consulta,timestamp_local_iso,source_url
Eólico,BOT Eólico,123.45,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Eólico,Distribuidoras,52.3,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Eólico,Privada Eólico,112.63,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Eólico,Tejona,1.2,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Angostura,0.0,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Arenal,108.57,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,BOT Hidro,0.0,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Cachí,0.0,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Cariblanco,0.0,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Dengo,118.38,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Distribuidoras,35.7,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Echandi,2.9,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,El General,17.36,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Garita,14.84,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,La Joya,0.0,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Peñas Blancas,13.61,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Pirrís,0.0,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Privada Hidro,27.82,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Reventazón,51.84,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Río Macho,61.67,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Sandillal,23.62,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Toro I,0.0,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Toro II,0.0,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Toro III,0.0,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Ventanas-Garita,0.0,2026-04-01,03:05:53,2026-04-01T03:05:53-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
